#sample: fastq file name.
#cell: cell identifier.
#score: binary score for Strand-seq library quality; 1=high; 0=low.
#comment: annotation of how library performed (as assessed by ADS).
#reads:  Filtered reads used for counting.
sample	cell	score	comments	reads
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20531	0	low_Q	66050
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20532	0	low_Q	29716
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20533	1	pass	273024
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20534	1	pass	406959
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20535	1	pass	220864
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20538	1	pass	332631
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20539	0	low_Q	47507
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20540	1	incompl_BrdU	455714
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20541	1	pass	469277
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20542	1	pass	506003
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20544	1	pass	308015
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20547	1	pass	101945
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20550	1	pass	461069
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20551	1	pass	358198
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20552	1	pass	476798
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20553	1	pass	252294
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20554	0	low_cov	17818
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20555	1	pass	386162
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20556	1	just_OK	120384
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20557	1	pass	280027
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20558	1	pass	419303
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20559	1	pass	500511
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20560	1	pass	156850
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20561	1	pass	190632
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20562	1	pass	407903
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20564	1	pass	375560
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20567	1	pass	389322
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20568	1	pass	325221
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20569	0	low_Q	34318
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20570	1	pass	329443
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20573	1	pass	519958
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20574	1	pass	371312
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20575	0	low_Q	62774
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20576	1	pass	318600
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20577	1	pass	198764
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20578	1	pass	343979
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20579	1	pass	291943
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20580	1	pass	365632
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20581	1	pass	280199
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20582	1	pass	260097
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20583	1	pass	357417
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20584	1	pass	265510
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20585	1	pass	315881
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20586	1	pass	396232
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20589	1	pass	601783
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20591	1	pass	300149
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20592	1	pass	201913
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20593	1	pass	244869
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20594	1	incompl_BrdU	166895
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20596	1	pass	238428
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20401	1	pass	215781
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20402	0	2x_BrdU	460692
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20404	0	low_Q	150825
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20405	1	pass	460320
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20406	1	pass	214174
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20407	0	low_Q	24450
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20408	0	2x_BrdU	331198
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20409	1	pass	363641
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20410	1	pass	435995
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20411	1	pass	574583
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20412	0	2x_BrdU	426510
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20413	1	pass	291050
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20414	1	pass	361736
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20415	1	pass	365417
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20416	0	2x_BrdU	321885
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20418	1	pass	382625
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20419	1	incompl_BrdU	317099
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20420	0	2x_BrdU	278084
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20421	1	pass	444735
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20423	1	pass	432757
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20424	0	2x_BrdU	325425
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20426	1	pass	190799
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20428	1	pass	237325
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20429	1	pass	308373
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20430	0	2x_BrdU	87888
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20431	1	pass	292143
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20432	0	low_Q	333712
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20433	1	pass	323455
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20434	0	2x_BrdU	250742
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20435	1	pass	288262
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20436	0	2x_BrdU	371905
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20437	0	2x_BrdU	236337
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20438	1	pass	383790
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20439	1	pass	288926
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20440	1	pass	484600
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20441	1	pass	223256
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20442	1	pass	139535
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20443	1	pass	184140
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20444	0	2x_BrdU	297073
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20445	1	pass	162923
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20446	0	2x_BrdU	114075
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20447	1	pass	319709
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20448	1	pass	188842
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20449	1	pass	338224
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20450	0	low_cov	23382
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20451	0	2x_BrdU	350921
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20452	1	pass	222305
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20453	0	2x_BrdU	199486
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20454	1	pass	250249
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20455	1	pass	254953
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20457	0	2x_BrdU	293564
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20458	0	low_cov	26078
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20460	1	pass	254949
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20462	1	pass	379151
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20464	1	pass	395022
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20466	1	just_OK	68656
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20467	0	2x_BrdU	316001
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20468	1	low_Q	227210
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20469	0	2x_BrdU	417785
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20470	1	pass	285491
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20471	1	pass	305372
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20473	1	pass	142549
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20474	0	low_cov	49539
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20475	0	low_Q	38379
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20476	1	pass	476836
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20477	0	low_Q	214098
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20478	0	low_Q	166746
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20479	1	pass	226900
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20482	0	low_Q	29477
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20483	1	pass	369518
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20484	1	pass	260638
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20485	0	2x_BrdU	248459
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20486	1	pass	342251
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20487	0	2x_BrdU	262701
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20488	1	pass	300933
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20489	1	pass	225650
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20490	1	just_OK	105954
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20491	1	pass	223456
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20492	1	pass	161680
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20494	0	2x_BrdU	235553
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20495	1	pass	142848
HWWKWAFXY_HG03683x01_19s004569-1-1	HG03683x01PE20496	0	2x_BrdU	220936
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20502	1	pass	339352
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20503	1	pass	391891
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20504	1	pass	287756
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20505	0	low_Q	29292
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20507	1	pass	312504
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20509	0	low_Q	62507
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20510	1	pass	274906
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20511	0	low_Q	162530
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20513	0	low_Q	83787
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20514	1	pass	315660
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20515	1	pass	486740
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20517	1	pass	315139
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20518	0	2x_BrdU	292152
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20519	0	2x_BrdU	197433
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20520	0	2x_BrdU	323030
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20522	1	pass	131576
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20523	1	low_cov	168179
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20525	1	pass	341575
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20526	1	pass	301155
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20527	1	pass	349785
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20529	1	just_OK	78154
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20530	1	pass	316442
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20535	1	pass	174831
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20536	1	pass	274010
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20537	1	low_cov	58167
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20538	0	low_Q	62120
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20539	1	pass	360463
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20540	1	bg	1001827
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20541	1	pass	324610
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20542	1	pass	174108
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20543	0	2x_BrdU	112281
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20544	1	pass	248609
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20545	1	low_cov	55669
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20546	1	pass	300558
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20549	0	low_cov	8869
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20550	1	pass	383138
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20552	0	2x_BrdU	397661
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20553	1	pass	364482
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20555	1	bg	324406
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20557	1	pass	259749
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20559	1	pass	124985
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20561	1	pass	238939
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20562	1	pass	609232
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20563	1	pass	295988
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20564	1	pass	340960
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20565	1	pass	313008
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20566	0	2x_BrdU	291681
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20567	1	pass	381632
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20570	0	2x_BrdU	262371
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20573	1	pass	364849
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20574	0	2x_BrdU	91015
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20575	1	pass	478628
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20576	1	pass	554874
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20577	1	pass	334506
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20578	1	pass	368246
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20582	1	pass	352379
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20583	1	pass	426971
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20584	1	pass	529929
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20585	1	pass	381673
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20589	1	bg	256828
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20590	1	pass	440340
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20591	1	pass	544811
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20592	1	pass	347984
HTVH5AFXY_HG03732x02_19s003939-1-1	HG03732x02PE20593	1	bg	148105
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20501	0	low_Q	516623
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20502	1	pass	459926
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20503	1	pass	418155
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20505	0	low_Q	24470
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20506	1	pass	322898
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20507	0	over_BrdU	176465
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20508	1	pass	334689
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20509	1	pass	681518
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20510	0	OK	120829
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20511	1	pass	351859
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20513	0	over_BrdU	75179
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20514	0	OK	127853
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20517	1	pass	643712
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20518	1	pass	473758
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20519	1	pass	587489
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20520	0	low_Q	114347
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20522	0	low_Q	116710
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20525	1	pass	840142
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20526	0	low_Q	541566
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20527	0	low_Q	71455
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20528	0	low_Q	34717
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20529	1	pass	192190
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20530	1	pass	305552
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20531	1	pass	123677
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20533	1	pass	454074
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20535	1	pass	441910
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20536	1	pass	398367
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20537	0	over_BrdU	277426
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20538	1	OK	67273
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20539	0	low_Q	470513
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20541	1	pass	352056
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20542	1	pass	431108
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20543	0	low_Q	72488
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20544	1	pass	751734
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20545	1	pass	518716
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20546	1	pass	252789
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20547	1	pass	422465
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20548	1	pass	171450
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20549	1	pass	500974
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20550	1	pass	440524
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20552	1	pass	177114
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20553	1	OK	94645
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20555	0	over_BrdU	191092
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20556	0	under_BrdU	455964
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20557	1	pass	453263
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20560	1	pass	577675
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20561	1	OK	152002
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20562	1	pass	726576
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20563	0	over_BrdU	309864
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20564	0	low_Q	43958
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20565	1	pass	417011
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20566	0	low_Q	715540
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20567	0	low_cov	53097
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20568	1	pass	110039
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20569	1	pass	315979
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20570	0	OK	68249
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20572	0	low_Q	218262
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20573	0	low_Q	21839
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20576	1	pass	564024
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20577	0	low_Q	66165
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20579	1	pass	254296
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20581	1	pass	329394
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20585	1	pass	87473
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20587	1	pass	830201
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20588	1	pass	571547
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20589	1	pass	191878
H2NCTAFX2_GM20509B_20s000579-1-1	GM20509Bx01PE20590	0	low_Q	121798
